m2700s22115,Bar.Pressure (mm-Hg),Solar Rad (wat/m2),RH (%),Temperature (*C),Rainfall (mm),Wind Dir (Deg),Wind Gust (km/h),Wind Speed (km/h),Dew Point (*C)
,mm-Hg,wat/m2,%,*C,mm,Deg,km/h,km/h,*C
,BAR,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
02-07-2022 06:35,727.9,25,86.9,27.7,0,49,9,4,25.3
02-07-2022 06:40,727.9,21,86.9,27.7,0,76,9,4,25.3
02-07-2022 06:45,727.8,31,86.8,27.7,0,86,12,4,25.3
02-07-2022 06:50,727.8,35,87.1,27.7,0,72,11,3,25.4
02-07-2022 06:55,727.8,32,87.4,27.7,0,43,8,3,25.4
02-07-2022 07:00,727.9,29,87.4,27.7,0,45,8,3,25.4
02-07-2022 07:05,727.9,31,87.2,27.7,0,72,12,4,25.4
02-07-2022 07:10,727.9,34,87.3,27.7,0,63,8,1,25.4
02-07-2022 07:15,727.9,38,87.7,27.7,0,32,6,1,25.5
02-07-2022 07:20,727.9,45,87.8,27.7,0,62,9,4,25.5
02-07-2022 07:25,727.8,49,87.6,27.7,0,55,12,6,25.5
02-07-2022 07:30,727.8,70,87.5,27.7,0,46,12,6,25.4
02-07-2022 07:35,727.7,97,87.3,27.8,0,50,9,3,25.5
02-07-2022 07:40,727.6,120,86.9,28.1,0,45,8,1,25.7
02-07-2022 07:45,727.5,145,86.6,28,0,50,16,6,25.6
02-07-2022 07:50,727.5,157,86.4,28.2,0,35,11,6,25.7
02-07-2022 07:55,727.5,152,86.5,28.1,0,42,11,6,25.6
02-07-2022 08:00,727.5,170,86.1,28.3,0,66,11,3,25.8
02-07-2022 08:05,727.6,151,86,28.4,0,69,6,3,25.8
02-07-2022 08:10,727.6,122,86.1,28.3,0,134,14,4,25.8
02-07-2022 08:15,727.6,121,86.4,28.3,0,77,11,3,25.8
02-07-2022 08:20,727.7,116,86.4,28.2,0,42,12,6,25.7
02-07-2022 08:25,727.7,104,86.6,28.1,0,59,11,6,25.7
02-07-2022 08:30,727.7,115,86.6,28.2,0,39,9,4,25.8
02-07-2022 08:35,727.7,143,86.2,28.3,0,79,11,4,25.8
02-07-2022 08:40,727.7,160,85.7,28.3,0,42,11,6,25.7
02-07-2022 08:45,727.6,142,85.3,28.4,0,56,11,4,25.7
02-07-2022 08:50,727.6,156,85.2,28.5,0,57,14,6,25.8
02-07-2022 08:55,727.5,193,84.8,28.4,0,46,14,8,25.6
02-07-2022 09:00,727.5,226,84.7,28.6,0,56,12,8,25.8
02-07-2022 09:05,727.3,256,84,28.7,0,72,11,6,25.7
02-07-2022 09:10,727.3,224,83.7,28.8,0,60,9,4,25.8
02-07-2022 09:15,727.2,226,83.4,28.9,0,73,8,3,25.8
02-07-2022 09:20,727.3,165,83.6,28.7,0,35,12,6,25.6
02-07-2022 09:25,727.3,172,83.6,28.7,0,45,14,4,25.6
02-07-2022 09:30,727.4,167,83.4,28.7,0,53,12,8,25.6
02-07-2022 09:35,727.4,170,83.5,28.6,0,62,12,8,25.5
02-07-2022 09:40,727.5,176,83.6,28.6,0,73,11,6,25.5
02-07-2022 09:45,727.4,192,83.4,28.8,0,62,12,6,25.7
02-07-2022 09:50,727.3,227,82.8,28.9,0,63,11,6,25.7
02-07-2022 09:55,727.3,268,82.6,29,0,76,9,4,25.7
02-07-2022 10:00,727.2,268,82.1,29.1,0,70,11,6,25.7
02-07-2022 10:05,727.1,290,80.9,29.2,0,59,11,8,25.6
02-07-2022 10:10,727,279,80.5,29.2,0,59,14,6,25.5
02-07-2022 10:15,727.1,218,80.7,29.1,0,64,11,6,25.4
02-07-2022 10:20,727.1,214,80.5,29.3,0,72,9,4,25.6
02-07-2022 10:25,727.1,264,80.2,29.3,0,63,11,6,25.5
02-07-2022 10:30,727,346,79,29.6,0,63,12,6,25.6
02-07-2022 10:35,726.8,472,77,30.1,0,80,9,4,25.6
02-07-2022 10:40,726.5,655,75.7,30.4,0,62,12,8,25.6
02-07-2022 10:45,725.9,642,74.5,30.7,0,57,12,6,25.6
02-07-2022 10:50,725.7,525,75.7,30.4,0,55,14,9,25.6
02-07-2022 10:55,725.8,553,75.2,30.4,0,63,17,11,25.5
02-07-2022 11:00,725.9,563,74.9,30.3,0,59,17,11,25.3
02-07-2022 11:05,726,587,74.7,30.4,0,66,17,11,25.4
02-07-2022 11:10,726,629,73.6,30.7,0,67,14,8,25.4
02-07-2022 11:15,725.8,590,74.1,30.5,0,57,17,12,25.4
02-07-2022 11:20,725.9,497,74.3,30.6,0,55,16,9,25.5
02-07-2022 11:25,726.1,365,75.3,30.3,0,69,14,8,25.4
02-07-2022 11:30,726.3,316,75.2,30.4,0,73,12,4,25.5
02-07-2022 11:35,726.5,186,76.3,30,0,56,14,8,25.4
02-07-2022 11:40,726.8,129,76.6,30,0,55,12,6,25.4
02-07-2022 11:45,726.9,118,77,29.8,0,59,14,6,25.3
02-07-2022 11:50,727.1,95,76.9,29.9,0,67,12,6,25.4
02-07-2022 11:55,727.2,98,76.6,29.9,0,69,11,6,25.3
02-07-2022 12:00,727.2,104,77.3,29.8,0,64,11,4,25.4
02-07-2022 12:05,727.3,81,78.5,29.6,0,63,8,3,25.5
02-07-2022 12:10,727.4,68,78.7,29.6,0,52,8,3,25.5
02-07-2022 12:15,727.4,71,79.5,29.5,0,80,8,3,25.6
02-07-2022 12:20,727.3,79,80.3,29.5,0,84,6,1,25.7
02-07-2022 12:25,727.2,82,80.3,29.5,0,80,4,1,25.7
02-07-2022 12:30,727.2,67,80.1,29.5,0,100,8,3,25.7
02-07-2022 12:35,727.2,57,79.7,29.4,0,100,8,3,25.5
02-07-2022 12:40,727,50,79,29.4,0,98,6,3,25.4
02-07-2022 12:45,727,40,79.2,29.4,0,108,6,3,25.4
02-07-2022 12:50,727,31,80,29.3,0,114,4,1,25.5
02-07-2022 12:55,726.9,24,81.5,29.2,0,129,6,3,25.7
02-07-2022 13:00,726.8,24,82.1,29.2,0,117,6,1,25.8
02-07-2022 13:05,726.9,23,82.3,29.1,0,114,4,1,25.8
02-07-2022 13:10,726.9,21,82.9,29,0,104,3,1,25.8
02-07-2022 13:15,726.9,27,83.1,29,0,104,4,0,25.8
02-07-2022 13:20,727,33,83.2,29,0,104,3,0,25.9
02-07-2022 13:25,726.9,32,83.4,28.9,0,104,3,1,25.8
02-07-2022 13:30,727,33,84.3,28.9,0,104,1,0,26
02-07-2022 13:35,726.9,39,84.4,28.8,0.2,104,1,0,25.9
02-07-2022 13:40,727,43,84.9,28.8,0,104,1,0,26
02-07-2022 13:45,727.1,44,85.6,28.8,0.2,104,1,0,26.1
02-07-2022 13:50,727.2,39,86.5,28.7,0,104,1,0,26.2
02-07-2022 13:55,727.3,36,87.4,28.6,0.2,104,3,0,26.3
02-07-2022 14:00,727.5,30,88.5,28.4,0,104,1,0,26.3
02-07-2022 14:05,727.5,27,89.2,28.3,0.2,104,1,0,26.3
02-07-2022 14:10,727.5,31,89.7,28.2,0.5,104,1,0,26.3
02-07-2022 14:15,727.4,36,90.3,28.2,0,104,0,0,26.5
02-07-2022 14:20,727.3,54,90.6,28.4,0.2,104,0,0,26.7
02-07-2022 14:25,727.3,67,90.8,28.4,0.2,104,0,0,26.7
02-07-2022 14:30,727.1,71,90.2,28.3,0,104,0,0,26.5
02-07-2022 14:35,727,75,89.1,28.3,0.2,103,1,0,26.3
02-07-2022 14:40,726.9,79,87.4,28.3,0,104,0,0,26
02-07-2022 14:45,726.9,82,87.3,28.4,0.2,104,0,0,26.1
02-07-2022 14:50,726.8,84,87.1,28.5,0,104,0,0,26.1
02-07-2022 14:55,726.9,84,87.3,28.5,0.2,104,0,0,26.2
02-07-2022 15:00,726.9,78,87,28.4,0,104,0,0,26
02-07-2022 15:05,726.7,63,87.6,28.4,0,104,0,0,26.1
02-07-2022 15:10,726.7,52,89,28.2,0.2,125,1,0,26.2
02-07-2022 15:15,726.7,48,88.6,28.2,0,333,4,1,26.1
02-07-2022 15:20,726.8,52,90.9,28.1,0,354,6,3,26.5
02-07-2022 15:25,726.7,58,91.7,27.9,0,310,6,3,26.4
02-07-2022 15:30,726.7,58,92.3,27.8,0,330,11,6,26.4
02-07-2022 15:35,726.6,56,92.7,27.8,0,312,9,4,26.5
02-07-2022 15:40,726.5,57,92.9,27.8,0,299,6,3,26.5
02-07-2022 15:45,726.4,57,93,27.8,0,306,6,1,26.6
02-07-2022 15:50,726.5,58,93.2,27.8,0,333,3,0,26.6
02-07-2022 15:55,726.4,56,92.9,27.8,0,337,4,1,26.5
02-07-2022 16:00,726.3,54,92.7,27.7,0,334,4,3,26.4
02-07-2022 16:05,726.2,50,93,27.7,0,327,3,1,26.5
02-07-2022 16:10,726.1,47,92.6,27.7,0,331,4,1,26.4
02-07-2022 16:15,726.1,44,92.8,27.7,0,286,3,0,26.4
02-07-2022 16:20,726,45,92.9,27.7,0,338,8,3,26.4
02-07-2022 16:25,726,48,93,27.7,0,331,9,4,26.5
02-07-2022 16:30,726.1,49,93,27.7,0,333,8,3,26.5
02-07-2022 16:35,726.2,50,93.3,27.7,0,302,4,1,26.5
02-07-2022 16:40,726.1,54,93.4,27.7,0,326,4,3,26.5
02-07-2022 16:45,726,57,92.7,27.7,0,338,4,1,26.4
02-07-2022 16:50,726.1,60,91.8,27.7,0,333,8,3,26.2
02-07-2022 16:55,726.1,62,91.3,27.7,0.2,336,8,4,26.2
02-07-2022 17:00,726.2,64,91.3,27.8,0,333,6,3,26.2
02-07-2022 17:05,726.2,67,92.1,27.9,0,273,4,1,26.5
02-07-2022 17:10,726.2,70,92.3,27.9,0,314,4,1,26.5
02-07-2022 17:15,726.1,72,92.7,27.9,0,317,3,0,26.6
02-07-2022 17:20,726.2,73,93.2,27.9,0.2,271,4,1,26.7
02-07-2022 17:25,726.1,77,93.2,27.8,0,321,8,4,26.6
02-07-2022 17:30,726.1,82,93.4,27.8,0,326,8,3,26.6
02-07-2022 17:35,726.1,86,93.1,27.8,0,324,6,3,26.6
02-07-2022 17:40,726.2,90,93,27.9,0,328,6,3,26.7
02-07-2022 17:45,726.1,87,92.5,28,0,316,6,3,26.7
02-07-2022 17:50,726.1,75,92.3,28.1,0,230,3,0,26.7
02-07-2022 17:55,726.1,60,92.6,28.1,0,336,3,0,26.8
02-07-2022 18:00,726.1,49,92.7,28.1,0,343,3,0,26.8
02-07-2022 18:05,726.1,40,93.6,28,0,273,4,1,26.9
02-07-2022 18:10,726.1,31,94.6,27.9,0,295,3,0,27
02-07-2022 18:15,726.1,26,95.1,27.8,0,262,4,0,26.9
02-07-2022 18:20,726,23,95.4,27.7,0,256,8,1,26.9
02-07-2022 18:25,726.1,19,95.8,27.7,0,264,4,0,27
02-07-2022 18:30,726.1,15,95.7,27.6,0,283,1,0,26.9
02-07-2022 18:35,726.1,14,95.7,27.6,0,254,8,1,26.9
02-07-2022 18:40,726.2,12,95.6,27.7,0,199,3,1,26.9
02-07-2022 18:45,726.1,12,95.3,27.7,0,320,6,1,26.9
02-07-2022 18:50,726.2,9,95.2,27.8,0,348,3,0,27
02-07-2022 18:55,726.3,7,95.1,27.7,0,350,3,0,26.8
02-07-2022 19:00,726.4,6,95,27.7,0,304,1,0,26.8
02-07-2022 19:05,726.4,6,94.9,27.7,0,304,1,0,26.8
02-07-2022 19:10,726.5,8,94.6,27.8,0,304,1,0,26.9
02-07-2022 19:15,726.4,7,94.6,27.8,0,304,0,0,26.9
02-07-2022 19:20,726.4,5,94.6,27.8,0,304,0,0,26.9
02-07-2022 19:25,726.4,4,94.7,27.8,0,304,0,0,26.9
02-07-2022 19:30,726.4,2,94.7,27.8,0,304,1,0,26.9
02-07-2022 19:35,726.5,1,94.8,27.8,0,304,0,0,26.9
02-07-2022 19:40,726.5,0,95,27.9,0,304,0,0,27
02-07-2022 19:45,726.5,0,95.1,27.9,0,304,1,0,27
02-07-2022 19:50,726.5,0,94.9,27.9,0,304,1,0,27
02-07-2022 19:55,726.5,0,94.7,27.9,0,304,3,0,27
02-07-2022 20:00,726.6,0,94.7,28,0,265,3,1,27.1
02-07-2022 20:05,726.7,0,95,27.9,0,355,1,0,27
02-07-2022 20:10,726.8,0,95,28,0,355,0,0,27.1
02-07-2022 20:15,727,0,94.9,27.9,0,355,1,0,27
02-07-2022 20:20,727,0,94.9,27.9,0,354,1,0,27
02-07-2022 20:25,727.1,0,94.8,28,0,354,0,0,27.1
02-07-2022 20:30,727.2,0,94.9,28,0,354,0,0,27.1
02-07-2022 20:35,727.2,0,95,27.9,0,354,1,0,27
02-07-2022 20:40,727.2,0,95,27.9,0,354,1,0,27
02-07-2022 20:45,727.2,0,95,27.9,0,354,1,0,27
02-07-2022 20:50,727.2,0,95.1,28,0,354,0,0,27.1
02-07-2022 20:55,727.1,0,94.5,27.9,0,354,0,0,26.9
02-07-2022 21:00,727,0,94.4,28,0,354,0,0,27
02-07-2022 21:05,727,0,94.4,28.1,0,354,0,0,27.1
02-07-2022 21:10,727.2,0,93.5,27.8,0,70,4,1,26.7
02-07-2022 21:15,727.2,0,91.7,27.8,0,100,4,3,26.3
02-07-2022 21:20,727.3,0,91.3,27.8,0,115,4,3,26.2
02-07-2022 21:25,727.4,0,91.8,27.8,0,121,4,1,26.3
02-07-2022 21:30,727.5,0,92.1,27.8,0,114,3,1,26.4
02-07-2022 21:35,727.5,0,92.2,27.8,0,117,3,1,26.4
02-07-2022 21:40,727.6,0,92,27.8,0,111,4,1,26.4
02-07-2022 21:45,727.6,0,91.6,27.8,0,100,3,0,26.3
02-07-2022 21:50,727.6,0,91.1,27.9,0,100,3,0,26.3
02-07-2022 21:55,727.5,0,90.2,27.9,0,91,3,0,26.1
02-07-2022 22:00,727.5,0,90,28,0,67,3,1,26.2
02-07-2022 22:05,727.4,0,89.6,28.1,0,52,3,1,26.2
02-07-2022 22:10,727.4,0,89.9,28,0,52,3,1,26.2
02-07-2022 22:15,727.3,0,90.3,27.9,0,52,1,0,26.2
02-07-2022 22:20,727.3,0,90.4,27.9,0,35,4,1,26.2
02-07-2022 22:25,727.4,0,90.5,27.9,0,360,1,0,26.2
02-07-2022 22:30,727.4,0,90.3,27.9,0,360,3,0,26.2
02-07-2022 22:35,727.3,0,89.4,27.9,0,360,3,0,26
02-07-2022 22:40,727.3,0,89.1,28.1,0,360,3,0,26.1
02-07-2022 22:45,727.3,0,89.2,28,0,360,1,0,26.1
02-07-2022 22:50,727.3,0,88.8,28.1,0,360,3,0,26.1
02-07-2022 22:55,727.3,0,89.1,28.1,0,360,3,0,26.1
02-07-2022 23:00,727.7,0,90.5,27.8,0,84,4,1,26.1
02-07-2022 23:05,727.5,0,91.8,27.7,0,107,4,1,26.2
02-07-2022 23:10,727.5,0,91.9,27.6,0,107,3,0,26.2
02-07-2022 23:15,727.5,0,91.9,27.7,0,107,1,0,26.3
02-07-2022 23:20,727.4,0,91.6,27.7,0,96,3,0,26.2
02-07-2022 23:25,727.4,0,91.3,27.7,0,69,6,3,26.2
02-07-2022 23:30,727.4,0,91.4,27.7,0,56,6,3,26.2
02-07-2022 23:35,727.4,0,91.2,27.6,0,64,6,3,26
02-07-2022 23:40,727.3,0,91.6,27.6,0,59,4,1,26.1
02-07-2022 23:45,727.3,0,91.7,27.7,0,59,4,1,26.2
02-07-2022 23:50,727.3,0,91.8,27.6,0,38,3,0,26.1
02-07-2022 23:55,727.3,0,91.8,27.6,0,36,8,3,26.1
03-07-2022 00:00,727.5,0,91.8,27.6,0,49,4,3,26.1
03-07-2022 00:05,727.5,0,92,27.6,0,53,4,1,26.2
03-07-2022 00:10,727.5,0,91.8,27.6,0,55,3,1,26.1
03-07-2022 00:15,727.5,0,91.9,27.6,0,55,3,0,26.2
03-07-2022 00:20,727.5,0,91.7,27.6,0,55,3,1,26.1
03-07-2022 00:25,727.5,0,91.5,27.6,0,55,3,0,26.1
03-07-2022 00:30,727.5,0,91.5,27.6,0,55,1,0,26.1
03-07-2022 00:35,727.5,0,91.6,27.6,0,55,1,0,26.1
03-07-2022 00:40,727.5,0,91.9,27.5,0,55,1,0,26.1
03-07-2022 00:45,727.6,0,91.7,27.5,0,55,1,0,26
03-07-2022 00:50,727.5,0,91.9,27.3,0,55,1,0,25.9
03-07-2022 00:55,727.5,0,91.5,27.5,0,55,3,0,26
03-07-2022 01:00,727.6,0,91.9,27.4,0,55,0,0,26
03-07-2022 01:05,727.5,0,92,27.4,0,55,0,0,26
03-07-2022 01:10,727.5,0,91.6,27.4,0,55,1,0,25.9
03-07-2022 01:15,727.4,0,92,27.4,0,55,1,0,26
03-07-2022 01:20,727.4,0,91.5,27.4,0,52,1,0,25.9
03-07-2022 01:25,727.3,0,91.4,27.4,0,50,1,0,25.9
03-07-2022 01:30,727.3,0,91.2,27.4,0,50,3,0,25.8
03-07-2022 01:35,727.4,0,90.8,27.4,0,50,3,0,25.8
03-07-2022 01:40,727.3,0,90.8,27.4,0,50,1,0,25.8
03-07-2022 01:45,727.3,0,90.7,27.4,0,50,1,0,25.7
03-07-2022 01:50,727.3,0,91,27.4,0,50,3,0,25.8
03-07-2022 01:55,727.3,0,90.7,27.5,0,125,6,1,25.8
03-07-2022 02:00,727.3,0,88.8,27.7,0,350,6,3,25.7
03-07-2022 02:05,727.1,0,89.5,27.6,0,351,3,0,25.7
03-07-2022 02:10,727.1,0,90.3,27.5,0,351,1,0,25.8
03-07-2022 02:15,727.1,0,90.2,27.4,0,351,1,0,25.6
03-07-2022 02:20,727.1,0,90,27.5,0,351,1,0,25.7
03-07-2022 02:25,727.1,0,90.3,27.5,0,351,1,0,25.8
03-07-2022 02:30,727.1,0,90.8,27.5,0,351,0,0,25.9
03-07-2022 02:35,727.2,0,90.8,27.4,0,351,1,0,25.8
03-07-2022 02:40,727.2,0,91.1,27.4,0,351,0,0,25.8
03-07-2022 02:45,727.2,0,91.5,27.4,0,351,0,0,25.9
03-07-2022 02:50,727.1,0,92.4,27.4,0,351,1,0,26.1
03-07-2022 02:55,727.1,0,92.3,27.4,0,351,1,0,26
03-07-2022 03:00,727.2,0,91.8,27.4,0,357,4,1,25.9
03-07-2022 03:05,727.2,0,92.2,27.4,0,258,3,1,26
03-07-2022 03:10,727.2,0,92.6,27.5,0,353,3,0,26.2
03-07-2022 03:15,727.1,0,92.6,27.4,0,351,3,0,26.1
03-07-2022 03:20,727.2,0,92.8,27.4,0,360,1,0,26.1
03-07-2022 03:25,727.2,0,92.9,27.4,0,355,3,0,26.1
03-07-2022 03:30,727.1,0,93,27.4,0,337,4,1,26.2
03-07-2022 03:35,727,0,93.1,27.4,0,337,1,0,26.2
03-07-2022 03:40,727.1,0,93.3,27.4,0,337,3,0,26.2
03-07-2022 03:45,727.1,0,93.2,27.5,0,337,1,0,26.3
03-07-2022 03:50,727,0,93.3,27.4,0,337,1,0,26.2
03-07-2022 03:55,727,0,93.6,27.5,0,337,3,0,26.4
03-07-2022 04:00,727,0,94,27.4,0,337,3,0,26.3
03-07-2022 04:05,727,0,94,27.4,0,337,3,1,26.3
03-07-2022 04:10,727,0,93.8,27.4,0,340,4,3,26.3
03-07-2022 04:15,727,0,93.6,27.4,0,338,8,4,26.3
03-07-2022 04:20,727,0,93.7,27.4,0,337,8,6,26.3
03-07-2022 04:25,727,0,93.9,27.4,0,340,8,4,26.3
03-07-2022 04:30,727.1,0,93.9,27.4,0,312,9,4,26.3
03-07-2022 04:35,727.2,0,93.9,27.3,0,314,8,3,26.2
03-07-2022 04:40,727.2,0,94.1,27.4,0,336,11,6,26.4
03-07-2022 04:45,727.2,0,94.5,27.4,0,309,8,4,26.4
03-07-2022 04:50,727.2,0,94.9,27.3,0,336,9,4,26.4
03-07-2022 04:55,727.2,0,95.2,27.3,0,336,6,3,26.5
03-07-2022 05:00,727.2,0,95.2,27.3,0,324,9,4,26.5
03-07-2022 05:05,727.2,0,95.4,27.3,0,333,9,4,26.5
03-07-2022 05:10,727.2,0,95.4,27.2,0,337,6,3,26.4
03-07-2022 05:15,727.3,0,95.5,27.3,0,310,6,3,26.5
03-07-2022 05:20,727.3,0,95.5,27.2,0,336,9,4,26.4
03-07-2022 05:25,727.3,0,95.5,27.2,0,296,8,3,26.4
03-07-2022 05:30,727.3,0,95.5,27.3,0,337,9,6,26.5
03-07-2022 05:35,727.4,0,95.2,27.2,0,337,9,6,26.4
03-07-2022 05:40,727.4,0,94.9,27.2,0,330,14,8,26.3
03-07-2022 05:45,727.5,0,94.9,27.2,0,338,9,6,26.3
03-07-2022 05:50,727.5,0,95,27.2,0,293,9,4,26.3
03-07-2022 05:55,727.5,0,94.8,27.2,0,310,9,4,26.3
03-07-2022 06:00,727.6,0,94.6,27.2,0,337,4,1,26.3
03-07-2022 06:05,727.6,1,94.1,27.3,0,300,6,3,26.3
03-07-2022 06:10,727.6,2,93.8,27.3,0,304,9,4,26.2
03-07-2022 06:15,727.7,2,93.4,27.3,0,330,8,3,26.1
03-07-2022 06:20,727.7,4,92.9,27.3,0,242,8,3,26
03-07-2022 06:25,727.7,5,92.4,27.4,0,264,8,3,26.1
03-07-2022 06:30,727.9,5,92.3,27.4,0,290,4,1,26
03-07-2022 06:35,727.9,7,92.3,27.4,0,216,6,1,26
03-07-2022 06:40,728,10,92.2,27.4,0,206,4,1,26
03-07-2022 06:45,728.1,15,91.8,27.5,0,135,6,1,26
03-07-2022 06:50,728.1,22,91.5,27.5,0,144,4,0,26
03-07-2022 06:55,728.2,28,91.3,27.5,0,15,6,1,26
03-07-2022 07:00,728.2,32,90.8,27.6,0,98,4,1,26
03-07-2022 07:05,728.2,38,90.8,27.6,0,38,6,1,26
03-07-2022 07:10,728.2,40,90.7,27.7,0,28,4,0,26
03-07-2022 07:15,728.2,44,90.6,27.7,0,26,3,1,26
03-07-2022 07:20,728.2,52,90.5,27.8,0,45,3,1,26.1
03-07-2022 07:25,728.2,65,90.4,27.8,0,62,6,3,26.1
03-07-2022 07:30,728.2,70,90.1,27.9,0,42,3,0,26.1
03-07-2022 07:35,728.1,73,89.8,27.9,0,48,6,1,26.1
03-07-2022 07:40,728.1,76,89.6,28,0,74,8,1,26.1
03-07-2022 07:45,728,88,89.3,28,0,48,11,4,26.1
03-07-2022 07:50,728.2,100,88.6,28.1,0,38,9,4,26
03-07-2022 07:55,728.1,115,88.2,28.2,0,48,12,3,26.1
03-07-2022 08:00,728.2,119,88,28.3,0,46,6,3,26.1
03-07-2022 08:05,728.2,119,87.6,28.3,0,67,8,3,26
03-07-2022 08:10,728.2,128,87.4,28.3,0,50,9,4,26
03-07-2022 08:15,728.2,169,87,28.4,0,52,8,4,26
03-07-2022 08:20,728.2,171,86.9,28.5,0,57,9,4,26.1
03-07-2022 08:25,728.2,158,86.8,28.4,0,53,9,4,26
03-07-2022 08:30,728.1,154,86.8,28.5,0,62,8,3,26.1
03-07-2022 08:35,728.1,150,86.6,28.6,0,52,9,3,26.1
03-07-2022 08:40,728.1,143,86.3,28.4,0,56,11,6,25.9
03-07-2022 08:45,728.2,148,86.3,28.5,0,57,11,4,26
03-07-2022 08:50,728.1,152,86.3,28.5,0,60,14,8,26
03-07-2022 08:55,728.2,151,86.1,28.5,0,50,16,9,25.9
03-07-2022 09:00,728.2,144,86.1,28.5,0,57,9,6,25.9
03-07-2022 09:05,728.3,145,85.7,28.6,0,45,11,4,26
03-07-2022 09:10,728.2,172,85.6,28.7,0,66,14,6,26
03-07-2022 09:15,728.2,223,85,28.8,0,57,9,4,26
03-07-2022 09:20,728,330,84.1,29,0,56,12,9,26
03-07-2022 09:25,727.9,427,83,29.3,0,49,14,6,26.1
03-07-2022 09:30,727.6,422,82.4,29.6,0,53,11,8,26.3
03-07-2022 09:35,727.3,362,81.8,29.7,0,84,9,3,26.3
03-07-2022 09:40,727,290,82.8,29.2,0,62,16,9,26
03-07-2022 09:45,727.2,226,83.1,29.1,0,56,14,9,25.9
03-07-2022 09:50,727.3,215,83,29.2,0,66,11,4,26
03-07-2022 09:55,727.5,230,82.7,29.2,0,48,14,8,26
03-07-2022 10:00,727.4,250,82.7,29.3,0,55,11,6,26
03-07-2022 10:05,727.4,273,82,29.6,0,62,8,4,26.2
03-07-2022 10:10,727.3,255,82.1,29.4,0,67,9,6,26
03-07-2022 10:15,727.3,268,81.7,29.6,0,73,9,4,26.1
03-07-2022 10:20,727.3,265,81.2,29.7,0,81,9,4,26.1
03-07-2022 10:25,727.3,193,81.4,29.6,0,72,8,3,26.1
03-07-2022 10:30,727.3,188,81.8,29.5,0,69,4,1,26.1
03-07-2022 10:35,727.3,258,81,29.8,0,69,6,3,26.2
03-07-2022 10:40,727.1,389,80,30.1,0,67,8,4,26.3
03-07-2022 10:45,726.8,466,78.7,30.3,0,62,6,3,26.2
03-07-2022 10:50,726.4,431,77.6,30.7,0,55,8,3,26.3
03-07-2022 10:55,726.2,413,77.2,30.8,0,63,6,1,26.3
03-07-2022 11:00,726.1,385,76.8,30.8,0,69,8,3,26.3
03-07-2022 11:05,726.2,344,77.6,30.7,0,73,3,1,26.3
03-07-2022 11:10,726.1,353,75.5,31.4,0,74,3,0,26.5
03-07-2022 11:15,726,347,77.5,30.6,0,59,8,3,26.2
03-07-2022 11:20,726.1,339,77,30.6,0,55,9,4,26.1
03-07-2022 11:25,726.2,370,76.8,30.7,0,48,11,6,26.2
03-07-2022 11:30,726.3,388,76.3,30.8,0,49,9,4,26.1
03-07-2022 11:35,726.3,418,74.8,31.2,0,53,8,1,26.2
03-07-2022 11:40,726.1,402,74.6,31.2,0,64,8,4,26.1
03-07-2022 11:45,726,356,75.3,31.1,0,48,8,1,26.2
03-07-2022 11:50,726,402,74.6,31.3,0,63,9,3,26.2
03-07-2022 11:55,726,315,74.3,31.4,0,31,8,1,26.3
03-07-2022 12:00,726,258,76.4,31.1,0,104,6,1,26.5
03-07-2022 12:05,726.2,238,81,30.1,0,331,11,4,26.5
03-07-2022 12:10,726.5,275,83.4,29.7,0,338,11,8,26.6
03-07-2022 12:15,726.7,272,83.5,29.6,0,330,11,8,26.5
03-07-2022 12:20,726.9,255,83.4,29.6,0,288,9,4,26.5
03-07-2022 12:25,726.8,285,82.5,29.9,0,220,6,3,26.6
03-07-2022 12:30,726.7,344,80.9,30.4,0,38,9,1,26.7
03-07-2022 12:35,726.4,387,78.8,30.9,0,158,4,0,26.8
03-07-2022 12:40,726,433,78.5,30.8,0,275,6,1,26.6
03-07-2022 12:45,725.9,438,79.2,30.6,0,221,8,1,26.6
03-07-2022 12:50,725.9,511,77.6,31.2,0,203,6,1,26.8
03-07-2022 12:55,725.6,482,77.9,31.1,0,125,8,3,26.8
03-07-2022 13:00,725.4,546,77.5,31.1,0,72,9,4,26.7
03-07-2022 13:05,725.3,547,79.3,30.2,0,57,16,9,26.2
03-07-2022 13:10,725.5,585,78,30.4,0,76,12,9,26.1
03-07-2022 13:15,725.6,642,79.1,30.4,0,73,12,8,26.4
03-07-2022 13:20,725.3,1275,72.6,31.9,0,84,11,6,26.4
03-07-2022 13:25,724.8,835,69.6,32.3,0,98,9,4,26
03-07-2022 13:30,724.6,605,73.1,31.5,0,74,9,6,26.1
03-07-2022 13:35,724.6,519,73.6,31.2,0,76,12,8,25.9
03-07-2022 13:40,724.8,448,73.7,30.9,0,88,12,6,25.7
03-07-2022 13:45,725.1,405,72,31.3,0,98,8,4,25.6
03-07-2022 13:50,725.1,376,72.1,31.3,0,91,9,4,25.7
03-07-2022 13:55,725.1,363,71.7,31.2,0,91,8,3,25.5
03-07-2022 14:00,725.1,355,71.3,31.5,0,108,8,3,25.7
03-07-2022 14:05,725,345,69.4,31.9,0,104,4,0,25.6
03-07-2022 14:10,724.9,340,70.3,31.6,0,96,6,3,25.5
03-07-2022 14:15,724.8,364,72.4,31.2,0,69,16,6,25.6
