"Timestamp","O3 Conc(ppb)","Status","NO Conc(ppb)","Status","NOx Conc(ppb)","Status","NO2 Conc(ppb)","Status","SO2 Conc(ppb)","Status","CO Conc(ppm)","Status"
2022-08-11 16:15:00,34.82,128,0.22,128,1.56,128,1.34,128,1.03,128,0.24,128
2022-08-11 16:20:00,34.59,128,0.36,128,1.67,128,1.31,128,1.05,128,0.24,128
2022-08-11 16:25:00,33.79,128,0.27,128,1.69,128,1.42,128,1.1,128,0.25,128
2022-08-11 16:30:00,33.17,128,0.21,128,1.61,128,1.4,128,1.16,128,0.25,128
2022-08-11 16:35:00,32.84,128,0.14,128,1.55,128,1.4,128,1.18,128,0.25,128
2022-08-11 16:40:00,32.58,128,0.1,128,1.53,128,1.43,128,1.27,128,0.25,128
2022-08-11 16:45:00,33.89,128,0.15,128,1.62,128,1.47,128,1.29,128,0.25,128
2022-08-11 16:50:00,33.24,128,0.19,128,1.73,128,1.54,128,1.36,128,0.25,128
2022-08-11 16:55:00,33.47,128,0.27,128,1.79,128,1.52,128,1.38,128,0.24,128
2022-08-11 17:00:00,33.37,128,0.22,128,1.72,128,1.49,128,1.36,128,0.24,128
2022-08-11 17:05:00,33,128,0.29,128,1.78,128,1.49,128,1.38,128,0.24,128
2022-08-11 17:10:00,32.38,128,0.4,128,1.82,128,1.42,128,1.45,128,0.24,128
2022-08-11 17:15:00,32.26,128,0.52,128,1.9,128,1.38,128,1.44,128,0.24,128
2022-08-11 17:20:00,32.79,128,0.49,128,1.91,128,1.43,128,1.44,128,0.24,128
2022-08-11 17:25:00,32.74,128,0.45,128,1.99,128,1.54,128,1.45,128,0.24,128
2022-08-11 17:30:00,32.41,128,0.4,128,1.94,128,1.54,128,1.37,128,0.23,128
2022-08-11 17:35:00,31.5,128,0.53,128,1.97,128,1.45,128,1.38,128,0.24,128
2022-08-11 17:40:00,30.74,128,0.55,128,1.95,128,1.4,128,1.39,128,0.24,128
2022-08-11 17:45:00,30.51,128,0.58,128,1.87,128,1.3,128,1.42,128,0.24,128
2022-08-11 17:50:00,30.1,128,0.66,128,1.95,128,1.29,128,1.48,1,0.24,1
2022-08-11 17:55:00,30.41,128,0.62,128,1.94,128,1.33,128,1.48,1,0.24,1
2022-08-11 18:00:00,29.97,128,0.68,128,2.01,128,1.33,128,1.45,128,0.22,128
2022-08-11 18:05:00,29.6,128,0.66,128,2.02,128,1.36,128,1.26,128,0.21,128
2022-08-11 18:10:00,29.51,128,0.66,128,1.98,128,1.32,128,1.13,128,0.21,128
2022-08-11 18:15:00,29.14,128,0.75,128,2.24,128,1.49,128,1.02,128,0.21,128
2022-08-11 18:20:00,29.15,128,0.64,128,2.19,128,1.55,128,0.86,128,0.21,128
2022-08-11 18:25:00,29.35,128,0.74,128,2.27,128,1.52,128,0.81,128,0.21,128
2022-08-11 18:30:00,29.52,128,0.78,128,2.3,128,1.52,128,0.77,128,0.21,128
2022-08-11 18:35:00,29.03,128,0.67,128,2.13,128,1.46,128,0.72,128,0.21,128
2022-08-11 18:40:00,28.9,128,0.49,128,1.97,128,1.48,128,0.73,128,0.21,128
2022-08-11 18:45:00,28.68,128,0.58,128,2.2,128,1.62,128,0.63,128,0.21,128
2022-08-11 18:50:00,28.17,128,0.68,128,2.33,128,1.64,128,0.62,128,0.21,128
2022-08-11 18:55:00,28.31,128,0.53,128,2.16,128,1.63,128,0.56,128,0.21,128
2022-08-11 19:00:00,28.1,128,0.4,128,2.14,128,1.74,128,0.54,128,0.2,128
2022-08-11 19:05:00,27.69,128,0.4,128,2.2,128,1.81,128,0.47,128,0.2,128
2022-08-11 19:10:00,27.63,128,0.45,128,2.38,128,1.92,128,0.44,128,0.2,128
2022-08-11 19:15:00,28.55,128,0.35,128,2.33,128,1.98,128,0.44,128,0.2,128
2022-08-11 19:20:00,28.64,128,0.45,128,2.46,128,2.01,128,0.46,128,0.2,128
2022-08-11 19:25:00,28.53,128,0.5,128,2.68,128,2.18,128,0.48,128,0.2,128
2022-08-11 19:30:00,28.83,128,0.47,128,2.68,128,2.21,128,0.48,128,0.2,128
2022-08-11 19:35:00,29.02,128,0.61,128,2.69,128,2.08,128,0.44,128,0.2,128
2022-08-11 19:40:00,29.21,128,0.66,128,2.66,128,2,128,0.41,128,0.2,128
2022-08-11 19:45:00,29.44,128,0.75,128,2.63,128,1.88,128,0.44,128,0.2,128
2022-08-11 19:50:00,28.65,128,0.58,128,2.5,128,1.92,128,0.45,128,0.2,128
2022-08-11 19:55:00,28.22,128,0.47,128,2.51,128,2.04,128,0.48,128,0.2,128
2022-08-11 20:00:00,28.21,128,0.29,128,2.39,128,2.1,128,0.49,128,0.19,128
2022-08-11 20:05:00,27.72,128,0.04,128,2.25,128,2.21,128,0.46,128,0.19,128
2022-08-11 20:10:00,27.38,128,0.07,128,2.33,128,2.27,128,0.42,128,0.19,128
2022-08-11 20:15:00,27.12,128,0.23,128,2.56,128,2.33,128,0.39,128,0.19,128
2022-08-11 20:20:00,26.66,128,0.41,128,2.7,128,2.29,128,0.38,128,0.19,128
2022-08-11 20:25:00,26.19,128,0.47,128,2.76,128,2.29,128,0.4,128,0.19,128
2022-08-11 20:30:00,25.68,128,0.46,128,2.73,128,2.28,128,0.37,128,0.19,128
2022-08-11 20:35:00,25.2,128,0.29,128,2.58,128,2.28,128,0.39,128,0.18,128
2022-08-11 20:40:00,24.93,128,0.21,128,2.5,128,2.29,128,0.42,128,0.18,128
2022-08-11 20:45:00,24.89,128,0.2,128,2.44,128,2.25,128,0.38,128,0.18,128
2022-08-11 20:50:00,25.26,128,0.25,128,2.49,128,2.24,128,0.38,128,0.19,128
2022-08-11 20:55:00,25.59,128,0.25,128,2.49,128,2.24,128,0.3,128,0.19,128
2022-08-11 21:00:00,25.58,128,0.24,128,2.52,128,2.27,128,0.24,128,0.19,128
2022-08-11 21:05:00,25.49,128,0.24,128,2.59,128,2.35,128,0.36,128,0.19,128
2022-08-11 21:10:00,25.26,128,0.42,128,2.71,128,2.28,128,0.4,128,0.19,128
2022-08-11 21:15:00,24.9,128,0.32,128,2.55,128,2.23,128,0.34,128,0.19,128
2022-08-11 21:20:00,25,128,0.34,128,2.55,128,2.2,128,0.37,128,0.19,128
2022-08-11 21:25:00,25.68,128,0.29,128,2.46,128,2.17,128,0.36,128,0.19,128
2022-08-11 21:30:00,25.87,128,0.23,128,2.41,128,2.18,128,0.38,128,0.19,128
2022-08-11 21:35:00,25.67,128,0.26,128,2.42,128,2.16,128,0.38,128,0.19,128
2022-08-11 21:40:00,25.57,128,0.28,128,2.36,128,2.08,128,0.31,128,0.19,128
2022-08-11 21:45:00,25.91,128,0.3,128,2.32,128,2.03,128,0.28,128,0.19,128
2022-08-11 21:50:00,26,128,0.26,128,2.19,128,1.93,128,0.26,128,0.19,128
2022-08-11 21:55:00,26.09,128,0.34,128,2.18,128,1.84,128,0.27,128,0.19,128
2022-08-11 22:00:00,26.11,128,0.34,128,2.08,128,1.74,128,0.27,128,0.19,128
2022-08-11 22:05:00,25.92,128,0.32,128,2.13,128,1.8,128,0.25,128,0.19,128
2022-08-11 22:10:00,25.9,128,0.35,128,2.13,128,1.77,128,0.23,128,0.19,128
2022-08-11 22:15:00,25.52,128,0.3,128,2.01,128,1.71,128,0.23,128,0.19,128
2022-08-11 22:20:00,24.91,128,0.24,128,1.99,128,1.75,128,0.25,128,0.19,128
2022-08-11 22:25:00,24.97,128,0.15,128,1.92,128,1.77,128,0.24,128,0.2,128
2022-08-11 22:30:00,24.79,128,0.15,128,1.97,128,1.82,128,0.22,128,0.2,128
2022-08-11 22:35:00,24.47,128,0.14,128,2.05,128,1.92,128,0.27,128,0.2,128
2022-08-11 22:40:00,24.24,128,0.21,128,2.13,128,1.92,128,0.26,128,0.2,128
2022-08-11 22:45:00,24.09,128,0.28,128,2.12,128,1.83,128,0.24,128,0.2,128
2022-08-11 22:50:00,24.09,128,0.3,128,2.08,128,1.78,128,0.24,128,0.2,128
2022-08-11 22:55:00,23.79,128,0.29,128,2.06,128,1.77,128,0.31,128,0.2,128
2022-08-11 23:00:00,23.79,128,0.37,128,2.16,128,1.79,128,0.4,128,0.2,128
2022-08-11 23:05:00,23.85,128,0.37,128,2.17,128,1.79,128,0.38,128,0.2,128
2022-08-11 23:10:00,23.38,128,0.31,128,2.29,128,1.98,128,0.32,128,0.2,128
2022-08-11 23:15:00,23.74,128,0.39,128,2.35,128,1.96,128,0.32,128,0.2,128
2022-08-11 23:20:00,23.41,128,0.38,128,2.31,128,1.93,128,0.24,128,0.2,128
2022-08-11 23:25:00,22.98,128,0.41,128,2.49,128,2.08,128,0.31,128,0.2,128
2022-08-11 23:30:00,22.67,128,0.3,128,2.58,128,2.28,128,0.38,128,0.2,128
2022-08-11 23:35:00,22.55,128,0.25,128,2.58,128,2.33,128,0.37,128,0.2,128
2022-08-11 23:40:00,22.39,128,0.26,128,2.55,128,2.28,128,0.28,128,0.2,128
2022-08-11 23:45:00,22.35,128,0.18,128,2.5,128,2.32,128,0.27,128,0.2,128
2022-08-11 23:50:00,22.48,128,0.12,128,2.4,128,2.28,128,0.28,1,0.2,1
2022-08-11 23:55:00,22.46,128,0.27,128,2.46,128,2.19,128,0.28,1,0.21,1
2022-08-12 00:00:00,22.3,128,0.15,128,2.31,128,2.17,128,0.28,128,0.22,128
2022-08-12 00:05:00,22.32,128,0.06,128,2.19,128,2.14,128,0.36,128,0.22,128
2022-08-12 00:10:00,22.24,128,0.12,128,2.32,128,2.2,128,0.42,128,0.23,128
2022-08-12 00:15:00,22.08,128,0.13,128,2.39,128,2.26,128,0.43,128,0.23,128
2022-08-12 00:20:00,22.12,128,0.1,128,2.5,128,2.4,128,0.46,128,0.23,128
2022-08-12 00:25:00,22.37,128,0.18,128,2.55,128,2.37,128,0.51,128,0.24,128
2022-08-12 00:30:00,22.62,128,0.35,128,2.72,128,2.37,128,0.46,128,0.24,128
2022-08-12 00:35:00,22.75,128,0.37,128,2.68,128,2.31,128,0.38,128,0.24,128
2022-08-12 00:40:00,23.43,128,0.41,128,2.61,128,2.2,128,0.41,128,0.23,128
2022-08-12 00:45:00,23.53,128,0.36,128,2.58,128,2.22,128,0.42,128,0.23,128
2022-08-12 00:50:00,23.93,128,0.18,128,2.31,128,2.13,128,0.41,128,0.23,128
2022-08-12 00:55:00,23.9,128,0.22,128,2.37,128,2.16,128,0.41,128,0.24,128
2022-08-12 01:00:00,23.64,128,0.19,128,2.37,128,2.18,128,0.41,128,0.24,128
2022-08-12 01:05:00,23.74,128,0.17,128,2.28,128,2.12,128,0.47,128,0.24,128
2022-08-12 01:10:00,23.59,128,0.31,128,2.45,128,2.14,128,0.45,128,0.24,128
2022-08-12 01:15:00,23.48,128,0.28,128,2.46,128,2.18,128,0.43,128,0.24,128
2022-08-12 01:20:00,23.74,128,0.32,128,2.54,128,2.22,128,0.49,128,0.24,128
2022-08-12 01:25:00,23.7,128,0.26,128,2.46,128,2.2,128,0.54,128,0.24,128
2022-08-12 01:30:00,24.01,128,0.12,128,2.22,128,2.1,128,0.55,128,0.23,128
2022-08-12 01:35:00,23.96,128,0.19,128,2.32,128,2.13,128,0.57,128,0.23,128
2022-08-12 01:40:00,24.09,128,0.23,128,2.17,128,1.95,128,0.52,128,0.23,128
2022-08-12 01:45:00,24.28,128,0.28,128,2.18,128,1.9,128,0.5,128,0.23,128
2022-08-12 01:50:00,24.47,128,0.29,128,2.16,128,1.87,128,0.46,128,0.23,128
2022-08-12 01:55:00,24.54,128,0.36,128,2.26,128,1.91,128,0.48,128,0.23,128
2022-08-12 02:00:00,24.8,128,0.44,128,2.26,128,1.82,128,0.44,128,0.23,128
2022-08-12 02:05:00,24.71,128,0.5,128,2.18,128,1.68,128,0.42,128,0.23,128
2022-08-12 02:10:00,24.49,128,0.52,128,2.2,128,1.69,128,0.4,128,0.23,128
2022-08-12 02:15:00,24.66,128,0.51,128,2.27,128,1.76,128,0.39,128,0.23,128
2022-08-12 02:20:00,24.31,128,0.41,128,2.26,128,1.84,128,0.43,128,0.23,128
2022-08-12 02:25:00,23.99,128,0.23,128,2.12,128,1.9,128,0.52,128,0.23,128
2022-08-12 02:30:00,24.05,128,0.12,128,2.04,128,1.93,128,0.52,128,0.23,128
2022-08-12 02:35:00,23.54,128,-0.02,128,2.06,128,2.08,128,0.48,128,0.23,128
2022-08-12 02:40:00,23.38,128,0.03,128,2.14,128,2.11,128,0.51,128,0.23,128
2022-08-12 02:45:00,23.45,128,0.05,128,2.09,128,2.04,128,0.46,128,0.23,128
2022-08-12 02:50:00,23.37,128,0.07,128,2.11,128,2.03,128,0.42,128,0.23,128
2022-08-12 02:55:00,23.31,128,0.23,128,2.34,128,2.11,128,0.45,128,0.23,128
2022-08-12 03:00:00,23.11,128,0.29,128,2.44,128,2.15,128,0.48,128,0.23,128
2022-08-12 03:05:00,22.85,128,0.33,128,2.46,128,2.13,128,0.39,128,0.23,128
2022-08-12 03:10:00,22.58,128,0.31,128,2.51,128,2.2,128,0.29,128,0.23,128
2022-08-12 03:15:00,22.45,128,0.3,128,2.52,128,2.22,128,0.35,128,0.23,128
2022-08-12 03:20:00,22.52,128,0.38,128,2.64,128,2.26,128,0.48,128,0.23,128
2022-08-12 03:25:00,22.77,128,0.18,128,2.44,128,2.26,128,0.52,128,0.23,128
2022-08-12 03:30:00,22.52,128,0.16,128,2.39,128,2.23,128,0.5,128,0.23,128
2022-08-12 03:35:00,22.48,128,0.17,128,2.37,128,2.2,128,0.47,128,0.23,128
2022-08-12 03:40:00,22.03,128,0.16,128,2.5,128,2.34,128,0.51,128,0.23,128
2022-08-12 03:45:00,21.68,128,0.25,128,2.66,128,2.41,128,0.56,128,0.23,128
2022-08-12 03:50:00,21.73,128,0.27,128,2.7,128,2.44,128,0.55,128,0.23,128
2022-08-12 03:55:00,21.72,128,0.21,128,2.76,128,2.56,128,0.44,128,0.23,128
2022-08-12 04:00:00,22.01,128,0.12,128,2.79,128,2.67,128,0.44,128,0.23,128
2022-08-12 04:05:00,21.9,128,0.22,128,2.94,128,2.73,128,0.43,128,0.24,128
2022-08-12 04:10:00,22.17,128,0.25,128,2.93,128,2.68,128,0.53,128,0.24,128
2022-08-12 04:15:00,22.51,128,0.39,128,3.03,128,2.64,128,0.51,128,0.24,128
2022-08-12 04:20:00,22.74,128,0.44,128,3.07,128,2.63,128,0.46,128,0.24,128
2022-08-12 04:25:00,22.52,128,0.59,128,3.2,128,2.61,128,0.5,128,0.24,128
2022-08-12 04:30:00,22.01,128,0.59,128,3.25,128,2.65,128,0.48,128,0.24,128
2022-08-12 04:35:00,21.86,128,0.51,128,3.2,128,2.69,128,0.51,128,0.24,128
2022-08-12 04:40:00,21.87,128,0.6,128,3.29,128,2.69,128,0.48,128,0.24,128
2022-08-12 04:45:00,21.51,128,0.6,128,3.33,128,2.73,128,0.43,128,0.24,128
2022-08-12 04:50:00,20.93,128,0.56,128,3.37,128,2.81,128,0.47,128,0.24,128
2022-08-12 04:55:00,21.37,128,0.33,128,3.12,128,2.79,128,0.45,128,0.24,128
2022-08-12 05:00:00,21.8,128,0.2,128,2.93,128,2.72,128,0.46,128,0.24,128
2022-08-12 05:05:00,22.06,128,0.14,128,2.71,128,2.57,128,0.43,128,0.24,128
2022-08-12 05:10:00,21.97,128,0.21,128,2.61,128,2.4,128,0.48,128,0.24,128
2022-08-12 05:15:00,21.89,128,0.3,128,2.74,128,2.44,128,0.46,128,0.23,128
2022-08-12 05:20:00,22.05,128,0.3,128,2.73,128,2.43,128,0.47,128,0.23,128
2022-08-12 05:25:00,22.5,128,0.39,128,2.78,128,2.38,128,0.42,128,0.23,128
2022-08-12 05:30:00,22.7,128,0.3,128,2.67,128,2.36,128,0.36,128,0.23,128
2022-08-12 05:35:00,22.28,128,0.18,128,2.52,128,2.35,128,0.4,128,0.23,128
2022-08-12 05:40:00,21.56,128,0.28,128,2.68,128,2.4,128,0.46,128,0.23,128
2022-08-12 05:45:00,20.78,128,0.43,128,2.89,128,2.47,128,0.49,128,0.23,128
2022-08-12 05:50:00,20.73,128,0.31,128,2.71,128,2.4,128,0.47,1,0.23,1
2022-08-12 05:55:00,20.65,128,0.3,128,2.58,128,2.28,128,0.48,1,0.23,1
2022-08-12 06:00:00,20.47,128,0.26,128,2.54,128,2.28,128,0.51,128,0.23,128
2022-08-12 06:05:00,20.51,128,0.36,128,2.54,128,2.18,128,0.65,128,0.23,128
2022-08-12 06:10:00,20.21,128,0.42,128,2.61,128,2.19,128,0.74,128,0.23,128
2022-08-12 06:15:00,20,128,0.41,128,2.68,128,2.27,128,0.76,128,0.23,128
2022-08-12 06:20:00,19.59,128,0.36,128,2.67,128,2.32,128,0.79,128,0.23,128
2022-08-12 06:25:00,19.2,128,0.34,128,2.6,128,2.26,128,0.81,128,0.23,128
2022-08-12 06:30:00,19.2,128,0.43,128,2.69,128,2.25,128,0.75,128,0.23,128
2022-08-12 06:35:00,19.2,128,0.52,128,2.83,128,2.31,128,0.79,128,0.23,128
2022-08-12 06:40:00,19.12,128,0.49,128,2.86,128,2.37,128,0.78,128,0.23,128
2022-08-12 06:45:00,18.84,128,0.41,128,2.78,128,2.37,128,0.89,128,0.23,128
2022-08-12 06:50:00,18.56,128,0.39,128,2.76,128,2.36,128,0.96,128,0.23,128
2022-08-12 06:55:00,18.6,128,0.32,128,2.69,128,2.38,128,0.93,128,0.23,128
2022-08-12 07:00:00,18.8,128,0.41,128,2.78,128,2.37,128,0.96,128,0.23,128
2022-08-12 07:05:00,19.13,128,0.46,128,2.74,128,2.28,128,1,128,0.23,128
2022-08-12 07:10:00,19.51,128,0.33,128,2.53,128,2.2,128,0.94,128,0.23,128
2022-08-12 07:15:00,19.7,128,0.33,128,2.54,128,2.21,128,0.85,128,0.24,128
2022-08-12 07:20:00,19.7,128,0.33,128,2.51,128,2.18,128,0.85,128,0.24,128
2022-08-12 07:25:00,19.63,128,0.15,128,2.41,128,2.26,128,0.82,128,0.24,128
2022-08-12 07:30:00,20.12,128,0.05,128,2.3,128,2.25,128,0.84,128,0.24,128
2022-08-12 07:35:00,20.26,128,0.08,128,2.34,128,2.27,128,0.84,128,0.24,128
2022-08-12 07:40:00,20.32,128,0.25,128,2.45,128,2.2,128,0.86,128,0.24,128
2022-08-12 07:45:00,20.22,128,0.24,128,2.27,128,2.03,128,0.81,128,0.24,128
2022-08-12 07:50:00,19.89,128,0.28,128,2.26,128,1.98,128,0.83,128,0.24,128
2022-08-12 07:55:00,20.2,128,0.37,128,2.32,128,1.95,128,0.87,128,0.24,128
2022-08-12 08:00:00,20.52,128,0.38,128,2.25,128,1.87,128,0.87,128,0.24,128
2022-08-12 08:05:00,20.83,128,0.26,128,2.16,128,1.9,128,0.89,128,0.24,128
2022-08-12 08:10:00,21.19,128,0.33,128,2.26,128,1.93,128,0.87,128,0.23,128
2022-08-12 08:15:00,20.91,128,0.43,128,2.41,128,1.97,128,0.81,128,0.23,128
2022-08-12 08:20:00,21.35,128,0.51,128,2.51,128,2,128,0.84,128,0.23,128
2022-08-12 08:25:00,21.62,128,0.32,128,2.4,128,2.08,128,0.87,128,0.24,128
2022-08-12 08:30:00,21.66,128,0.34,128,2.28,128,1.94,128,0.93,128,0.24,128
2022-08-12 08:35:00,22.12,128,0.46,128,2.29,128,1.83,128,0.97,128,0.24,128
2022-08-12 08:40:00,22.34,128,0.39,128,2.24,128,1.85,128,1.01,128,0.24,128
2022-08-12 08:45:00,22.64,128,0.17,128,1.97,128,1.8,128,1.07,128,0.25,128
2022-08-12 08:50:00,23.09,128,0.27,128,2.12,128,1.85,128,1.08,128,0.25,128
2022-08-12 08:55:00,23.06,128,0.45,128,2.36,128,1.91,128,1.04,128,0.25,128
2022-08-12 09:00:00,23.06,128,0.43,128,2.44,128,2.01,128,0.97,128,0.25,128
2022-08-12 09:05:00,23.63,128,0.44,128,2.54,128,2.1,128,0.87,128,0.25,128
2022-08-12 09:10:00,23.74,128,0.5,128,2.6,128,2.11,128,0.84,128,0.25,128
2022-08-12 09:15:00,24.36,128,0.5,128,2.58,128,2.08,128,0.85,128,0.25,128
2022-08-12 09:20:00,24.96,128,0.5,128,2.53,128,2.03,128,0.88,128,0.25,128
2022-08-12 09:25:00,25.79,128,0.6,128,2.73,128,2.13,128,0.87,128,0.25,128
2022-08-12 09:30:00,25.8,128,0.44,128,2.66,128,2.23,128,0.85,128,0.25,128
2022-08-12 09:35:00,25.99,128,0.39,128,2.57,128,2.18,128,0.79,128,0.25,128
2022-08-12 09:40:00,26.87,128,0.32,128,2.47,128,2.15,128,0.81,128,0.25,128
2022-08-12 09:45:00,28.02,128,0.31,128,2.55,128,2.24,128,0.85,128,0.25,128
2022-08-12 09:50:00,29.34,128,0.29,128,2.58,128,2.3,128,0.93,128,0.24,128
2022-08-12 09:55:00,30.43,128,0.31,128,2.68,128,2.37,128,0.95,128,0.24,128
2022-08-12 10:00:00,30.84,128,0.34,128,2.71,128,2.38,128,0.92,128,0.24,128
2022-08-12 10:05:00,30.94,128,0.29,128,2.57,128,2.28,128,0.91,128,0.24,128
2022-08-12 10:10:00,30.95,128,0.42,128,2.6,128,2.18,128,0.94,128,0.24,128
2022-08-12 10:15:00,31.62,128,0.53,128,2.67,128,2.14,128,0.95,128,0.24,128
2022-08-12 10:20:00,32.34,128,0.61,128,2.72,128,2.11,128,0.95,128,0.23,128
2022-08-12 10:25:00,32.95,128,0.61,128,2.7,128,2.09,128,1.02,128,0.23,128
2022-08-12 10:30:00,33.17,128,0.42,128,2.53,128,2.11,128,1.09,128,0.23,128
2022-08-12 10:35:00,33.35,128,0.3,128,2.46,128,2.16,128,1.05,128,0.23,128
2022-08-12 10:40:00,33.49,128,0.27,128,2.37,128,2.11,128,1.05,128,0.24,128
2022-08-12 10:45:00,32.95,128,0.33,128,2.42,128,2.09,128,0.97,128,0.24,128
2022-08-12 10:50:00,32.78,128,0.43,128,2.57,128,2.14,128,1.02,128,0.25,128
2022-08-12 10:55:00,32.85,128,0.5,128,2.68,128,2.18,128,1.03,128,0.25,128
2022-08-12 11:00:00,33.11,128,0.47,128,2.63,128,2.16,128,1.09,128,0.25,128
2022-08-12 11:05:00,33.29,128,0.42,128,2.57,128,2.15,128,1.07,128,0.25,128
2022-08-12 11:10:00,33.52,128,0.34,128,2.47,128,2.13,128,1.02,128,0.25,128
2022-08-12 11:15:00,33.74,128,0.37,128,2.4,128,2.03,128,1.02,128,0.25,128
2022-08-12 11:20:00,33.72,128,0.56,128,2.42,128,1.87,128,1.01,128,0.25,128
2022-08-12 11:25:00,33.67,128,0.72,128,2.62,128,1.9,128,0.96,128,0.25,128
2022-08-12 11:30:00,33.44,128,0.69,128,2.75,128,2.06,128,0.92,128,0.25,128
2022-08-12 11:35:00,33.59,128,0.59,128,2.69,128,2.1,128,0.91,128,0.25,128
2022-08-12 11:40:00,33.33,128,0.58,128,2.62,128,2.03,128,0.94,128,0.25,128
2022-08-12 11:45:00,34.11,128,0.56,128,2.5,128,1.94,128,0.91,128,0.24,128
2022-08-12 11:50:00,35.02,128,0.41,128,2.35,128,1.94,128,0.86,1,0.24,1
2022-08-12 11:55:00,35.3,128,0.53,128,2.41,128,1.87,128,0.87,1,0.24,1
2022-08-12 12:00:00,35.22,128,0.57,128,2.44,128,1.87,128,0.86,128,0.24,128
2022-08-12 12:05:00,35.88,128,0.37,128,2.24,128,1.86,128,0.89,128,0.25,128
2022-08-12 12:10:00,37.49,128,0.11,128,2.03,128,1.92,128,0.88,128,0.25,128
2022-08-12 12:15:00,38.97,128,0.19,128,2.08,128,1.89,128,0.94,128,0.25,128
2022-08-12 12:20:00,39.83,128,0.27,128,2.16,128,1.89,128,0.98,128,0.25,128
2022-08-12 12:25:00,40.02,128,0.29,128,2.15,128,1.87,128,0.9,128,0.25,128
2022-08-12 12:30:00,40,128,0.17,128,2.02,128,1.85,128,0.85,128,0.25,128
2022-08-12 12:35:00,40.14,128,0.23,128,2.08,128,1.85,128,0.87,128,0.25,128
2022-08-12 12:40:00,40.5,128,0.11,128,2.02,128,1.92,128,0.84,128,0.25,128
2022-08-12 12:45:00,41.02,128,0.13,128,2.05,128,1.92,128,0.83,128,0.25,128
2022-08-12 12:50:00,41.73,128,0.19,128,1.98,128,1.79,128,0.79,128,0.25,128
2022-08-12 12:55:00,41.29,128,0.13,128,1.91,128,1.78,128,0.84,128,0.25,128
2022-08-12 13:00:00,41.46,128,0.14,128,1.93,128,1.79,128,0.87,128,0.26,128
2022-08-12 13:05:00,40.93,128,0.29,128,1.98,128,1.69,128,0.95,128,0.26,128
2022-08-12 13:10:00,40.61,128,0.62,128,2.32,128,1.7,128,0.94,128,0.26,128
2022-08-12 13:15:00,40.85,128,0.54,128,2.22,128,1.68,128,1.02,128,0.26,128
2022-08-12 13:20:00,40.94,128,0.43,128,2.15,128,1.72,128,0.95,128,0.26,128
2022-08-12 13:25:00,41.54,128,0.36,128,2.06,128,1.71,128,0.95,128,0.26,128
2022-08-12 13:30:00,40.63,128,0.39,128,2.13,128,1.74,128,0.93,128,0.26,128
2022-08-12 13:35:00,37.53,128,0.57,128,2.23,128,1.66,128,0.91,128,0.26,128
2022-08-12 13:40:00,36.38,128,0.48,128,2.13,128,1.64,128,0.95,128,0.26,128
2022-08-12 13:45:00,36.48,128,0.34,128,2,128,1.66,128,0.87,128,0.26,128
2022-08-12 13:50:00,35.84,128,0.38,128,1.99,128,1.61,128,0.85,128,0.26,128
2022-08-12 13:55:00,35.38,128,0.3,128,1.87,128,1.57,128,0.81,128,0.26,128
2022-08-12 14:00:00,35.72,128,0.25,128,1.82,128,1.57,128,0.84,128,0.26,128
2022-08-12 14:05:00,37.38,128,0.14,128,1.71,128,1.57,128,0.91,128,0.26,128
2022-08-12 14:10:00,37.41,128,0.17,128,1.75,128,1.58,128,0.91,128,0.26,128
2022-08-12 14:15:00,36.8,128,0.16,128,1.78,128,1.62,128,0.87,128,0.26,128
2022-08-12 14:20:00,35.9,128,0.24,128,1.78,128,1.54,128,0.85,128,0.25,128
2022-08-12 14:25:00,36.21,128,0.19,128,1.73,128,1.54,128,0.92,128,0.25,128
2022-08-12 14:30:00,36.6,128,0.16,128,1.64,128,1.47,128,0.98,128,0.25,128
2022-08-12 14:35:00,36.48,128,0.31,128,1.81,128,1.5,128,0.96,128,0.25,128
2022-08-12 14:40:00,37.75,128,0.4,128,1.86,128,1.46,128,0.96,128,0.24,128
2022-08-12 14:45:00,39.32,128,0.3,128,1.8,128,1.5,128,0.91,128,0.24,128
2022-08-12 14:50:00,38.76,128,0.17,128,1.71,128,1.54,128,0.91,128,0.24,128
2022-08-12 14:55:00,38.29,128,0.21,128,1.71,128,1.5,128,0.83,128,0.24,128
2022-08-12 15:00:00,38.4,128,0.33,128,1.76,128,1.43,128,0.78,128,0.24,128
2022-08-12 15:05:00,39.01,128,0.4,128,1.8,128,1.4,128,0.84,128,0.24,128
2022-08-12 15:10:00,39.85,128,0.33,128,1.78,128,1.45,128,0.96,128,0.24,128
2022-08-12 15:15:00,39.39,128,0.41,128,1.84,128,1.43,128,0.97,128,0.25,128
2022-08-12 15:20:00,38.16,128,0.6,128,1.96,128,1.36,128,0.93,128,0.25,128
2022-08-12 15:25:00,37.33,128,0.59,128,1.95,128,1.35,128,0.94,128,0.25,128
2022-08-12 15:30:00,36.33,128,0.58,128,1.99,128,1.41,128,0.86,128,0.26,128
2022-08-12 15:35:00,35.49,128,0.47,128,1.92,128,1.45,128,0.83,128,0.25,128
2022-08-12 15:40:00,34.61,128,0.54,128,1.86,128,1.32,128,0.82,128,0.25,128
2022-08-12 15:45:00,34.36,128,0.47,128,1.76,128,1.29,128,0.77,128,0.25,128
2022-08-12 15:50:00,33.52,128,0.39,128,1.81,128,1.42,128,0.84,128,0.25,128
